lats,lons
27.58,-90.3
27.58,-90.25
27.58,-90.21
27.58,-90.16
27.58,-90.12
27.58,-90.07
27.58,-90.03
27.58,-89.98
27.58,-89.94
27.58,-89.89
27.58,-89.84
27.58,-89.8
27.58,-89.76
27.58,-89.71
27.58,-89.67
27.58,-89.62
27.58,-89.58
27.58,-89.53
27.58,-89.48
27.58,-89.44
27.58,-89.4
27.58,-89.35
27.58,-89.31
27.58,-89.26
27.58,-89.22
27.58,-89.17
27.58,-89.12
27.58,-89.08
27.58,-89.03
27.58,-88.99
27.58,-88.95
27.58,-88.9
27.58,-88.86
27.58,-88.81
27.58,-88.77
27.58,-88.72
27.58,-88.68
27.58,-88.63
27.58,-88.59
27.58,-88.54
27.58,-88.5
27.58,-88.45
27.58,-88.41
27.58,-88.36
27.58,-88.31
27.58,-88.27
27.58,-88.23
27.58,-88.18
27.58,-88.14
27.58,-88.09
27.58,-88.05
27.58,-88.0
27.58,-87.96
27.58,-87.91
27.58,-87.87
27.58,-87.82
27.58,-87.78
27.58,-87.73
27.58,-87.69
27.58,-87.64
27.58,-87.59
27.58,-87.55
27.58,-87.51
27.58,-87.46
27.58,-87.42
27.58,-87.37
27.58,-87.33
27.58,-87.28
27.58,-87.23
27.58,-87.19
27.58,-87.15
27.58,-87.1
27.58,-87.06
27.58,-87.01
27.58,-86.97
27.58,-86.92
27.58,-86.88
27.58,-86.83
27.58,-86.78
27.58,-86.74
27.58,-86.7
27.58,-86.65
27.58,-86.61
27.58,-86.56
27.58,-86.52
27.58,-86.47
27.58,-86.43
27.58,-86.38
27.58,-86.34
27.58,-86.29
27.58,-86.25
27.58,-86.2
27.58,-86.16
27.58,-86.11
27.58,-86.06
27.58,-86.02
27.58,-85.98
27.58,-85.93
27.58,-85.89
27.58,-85.84
27.58,-85.8
27.62,-117.34
27.62,-117.3
27.62,-117.25
27.62,-117.2
27.62,-117.16
27.62,-117.12
27.62,-117.07
27.62,-117.03
27.62,-116.98
27.62,-116.94
27.62,-116.89
27.62,-116.84
27.62,-116.8
27.62,-116.76
27.62,-116.71
27.62,-116.67
27.62,-116.62
27.62,-116.58
27.62,-116.53
27.62,-116.48
27.62,-116.44
27.62,-116.4
27.62,-116.35
27.62,-116.31
27.62,-116.26
27.62,-116.22
27.62,-116.17
27.62,-116.12
27.62,-116.08
27.62,-116.03
27.62,-115.99
27.62,-115.95
27.62,-115.9
27.62,-115.86
27.62,-115.81
27.62,-115.77
27.62,-115.72
27.62,-115.67
27.62,-115.63
27.62,-115.59
27.62,-115.54
27.62,-115.5
27.62,-115.45
27.62,-115.41
27.62,-115.36
27.62,-115.31
27.62,-115.27
27.62,-115.23
27.62,-115.18
27.62,-115.14
27.62,-115.09
27.62,-115.05
27.62,-115.0
27.62,-114.95
27.62,-114.91
27.62,-114.87
27.62,-114.82
27.62,-114.78
27.62,-114.73
27.62,-114.69
27.62,-114.64
27.62,-114.59
27.62,-114.55
27.62,-114.51
27.62,-114.46
27.62,-114.42
27.62,-114.37
27.62,-114.33
27.62,-114.28
27.62,-114.23
27.62,-114.19
27.62,-114.15
27.62,-114.1
27.62,-114.06
27.62,-114.01
27.62,-113.97
27.62,-113.92
27.62,-113.88
27.62,-113.83
27.62,-113.78
27.62,-113.74
27.62,-113.7
27.62,-113.65
27.62,-113.61
27.62,-113.56
27.62,-113.52
27.62,-113.47
27.62,-113.42
27.62,-113.38
27.62,-113.34
27.62,-113.29
27.62,-113.25
27.62,-113.2
27.62,-113.16
27.62,-113.11
27.62,-113.06
27.62,-113.02
27.62,-112.98
27.62,-112.93
27.62,-112.89
27.62,-112.84
27.62,-112.8
27.62,-112.75
27.62,-112.7
27.62,-112.66
27.62,-112.62
27.62,-112.57
27.62,-112.53
27.62,-112.48
27.62,-112.44
27.62,-112.39
27.62,-112.34
27.62,-112.3
27.62,-112.26
27.62,-112.21
27.62,-112.17
27.62,-112.12
27.62,-112.08
27.62,-112.03
27.62,-111.98
27.62,-111.94
27.62,-111.9
27.62,-111.85
27.62,-111.81
27.62,-111.76
27.62,-111.72
27.62,-111.67
27.62,-111.62
27.62,-111.58
27.62,-111.53
27.62,-111.49
27.62,-111.45
27.62,-111.4
27.62,-111.36
27.62,-111.31
27.62,-111.27
27.62,-111.22
27.62,-111.17
27.62,-111.13
27.62,-111.09
27.62,-111.04
27.62,-111.0
27.62,-110.95
27.62,-110.91
27.62,-110.86
27.62,-110.81
27.62,-110.77
27.62,-110.73
27.62,-110.68
27.62,-110.64
27.62,-110.59
27.62,-110.55
27.62,-110.5
27.62,-110.45
27.62,-110.41
27.62,-110.37
27.62,-110.32
27.62,-110.28
27.62,-110.23
27.62,-110.19
27.62,-110.14
27.62,-110.09
27.62,-110.05
27.62,-110.01
27.62,-109.96
27.62,-109.92
27.62,-109.87
27.62,-109.83
27.62,-109.78
27.62,-109.73
27.62,-109.69
27.62,-109.65
27.62,-109.6
27.62,-109.56
27.62,-109.51
27.62,-109.47
27.62,-109.42
27.62,-109.38
27.62,-109.33
27.62,-109.28
27.62,-109.24
27.62,-109.2
27.62,-109.15
27.62,-109.11
27.62,-109.06
27.62,-109.02
27.62,-108.97
27.62,-108.93
27.62,-108.88
27.62,-108.84
27.62,-108.79
27.62,-108.75
27.62,-108.7
27.62,-108.66
27.62,-108.61
27.62,-108.56
27.62,-108.52
27.62,-108.48
27.62,-108.43
27.62,-108.39
27.62,-108.34
27.62,-108.3
27.62,-108.25
27.62,-108.2
27.62,-108.16
27.62,-108.12
27.62,-108.07
27.62,-108.03
27.62,-107.98
27.62,-107.94
27.62,-107.89
27.62,-107.84
27.62,-107.8
27.62,-107.76
27.62,-107.71
27.62,-107.67
27.62,-107.62
27.62,-107.58
27.62,-107.53
27.62,-107.48
27.62,-107.44
27.62,-107.4
27.62,-107.35
27.62,-107.31
27.62,-107.26
27.62,-107.22
27.62,-107.17
27.62,-107.12
27.62,-107.08
27.62,-107.03
27.62,-106.99
27.62,-106.95
27.62,-106.9
27.62,-106.86
27.62,-106.81
27.62,-106.77
27.62,-106.72
27.62,-106.68
27.62,-106.63
27.62,-106.59
27.62,-106.54
27.62,-106.5
27.62,-106.45
27.62,-106.41
27.62,-106.36
27.62,-106.31
27.62,-106.27
27.62,-106.23
27.62,-106.18
27.62,-106.14
27.62,-106.09
27.62,-106.05
27.62,-106.0
27.62,-105.95
27.62,-105.91
27.62,-105.87
27.62,-105.82
27.62,-105.78
27.62,-105.73
27.62,-105.69
27.62,-105.64
27.62,-105.59
27.62,-105.55
27.62,-105.51
27.62,-105.46
27.62,-105.42
27.62,-105.37
27.62,-105.33
27.62,-105.28
27.62,-105.23
27.62,-105.19
27.62,-105.15
27.62,-105.1
27.62,-105.06
27.62,-105.01
27.62,-104.97
27.62,-104.92
27.62,-104.88
27.62,-104.83
27.62,-104.78
27.62,-104.74
27.62,-104.7
27.62,-104.65
27.62,-104.61
27.62,-104.56
27.62,-104.52
27.62,-104.47
27.62,-104.43
27.62,-104.38
27.62,-104.34
27.62,-104.29
27.62,-104.25
27.62,-104.2
27.62,-104.16
27.62,-104.11
27.62,-104.06
27.62,-104.02
27.62,-103.98
27.62,-103.93
27.62,-103.89
27.62,-103.84
27.62,-103.8
27.62,-103.75
27.62,-103.7
27.62,-103.66
27.62,-103.62
27.62,-103.57
27.62,-103.53
27.62,-103.48
27.62,-103.44
27.62,-103.39
27.62,-103.34
27.62,-103.3
27.62,-103.26
27.62,-103.21
27.62,-103.17
27.62,-103.12
27.62,-103.08
27.62,-103.03
27.62,-102.98
27.62,-102.94
27.62,-102.9
27.62,-102.85
27.62,-102.81
27.62,-102.76
27.62,-102.72
27.62,-102.67
27.62,-102.62
27.62,-102.58
27.62,-102.53
27.62,-102.49
27.62,-102.45
27.62,-102.4
27.62,-102.36
27.62,-102.31
27.62,-102.27
27.62,-102.22
27.62,-102.18
27.62,-102.13
27.62,-102.09
27.62,-102.04
27.62,-102.0
27.62,-101.95
27.62,-101.91
27.62,-101.86
27.62,-101.81
27.62,-101.77
27.62,-101.73
27.62,-101.68
27.62,-101.64
27.62,-101.59
27.62,-101.55
27.62,-101.5
27.62,-101.45
27.62,-101.41
27.62,-101.37
27.62,-101.32
27.62,-101.28
27.62,-101.23
27.62,-101.19
27.62,-101.14
27.62,-101.09
27.62,-101.05
27.62,-101.0
27.62,-100.96
27.62,-100.92
27.62,-100.87
27.62,-100.83
27.62,-100.78
27.62,-100.73
27.62,-100.69
27.62,-100.65
27.62,-100.6
27.62,-100.56
27.62,-100.51
27.62,-100.47
27.62,-100.42
27.62,-100.38
27.62,-100.33
27.62,-100.28
27.62,-100.24
27.62,-100.2
27.62,-100.15
27.62,-100.11
27.62,-100.06
27.62,-100.02
27.62,-99.97
27.62,-99.93
27.62,-99.88
27.62,-99.84
27.62,-99.79
27.62,-99.75
27.62,-99.7
27.62,-99.66
27.62,-99.61
27.62,-99.56
27.62,-99.52
27.62,-99.48
27.62,-99.43
27.62,-99.39
27.62,-99.34
27.62,-99.3
27.62,-99.25
27.62,-99.21
27.62,-99.16
27.62,-99.12
27.62,-99.07
27.62,-99.03
27.62,-98.98
27.62,-98.94
27.62,-98.89
27.62,-98.84
27.62,-98.8
27.62,-98.75
27.62,-98.71
27.62,-98.67
27.62,-98.62
27.62,-98.58
27.62,-98.53
27.62,-98.48
27.62,-98.44
27.62,-98.4
27.62,-98.35
27.62,-98.31
27.62,-98.26
27.62,-98.22
27.62,-98.17
27.62,-98.12
27.62,-98.08
27.62,-98.03
27.62,-97.99
27.62,-97.95
27.62,-97.9
27.62,-97.86
27.62,-97.81
27.62,-97.77
27.62,-97.72
27.62,-97.68
27.62,-97.63
27.62,-97.59
27.62,-97.54
27.62,-97.5
27.62,-97.45
27.62,-97.41
27.62,-97.36
27.62,-97.31
27.62,-97.27
27.62,-97.23
27.62,-97.18
27.62,-97.14
27.62,-97.09
27.62,-97.05
27.62,-97.0
27.62,-96.96
27.62,-96.91
27.62,-96.87
27.62,-96.82
27.62,-96.78
27.62,-96.73
27.62,-96.69
27.62,-96.64
27.62,-96.59
27.62,-96.55
27.62,-96.5
27.62,-96.46
27.62,-96.42
27.62,-96.37
27.62,-96.33
27.62,-96.28
27.62,-96.23
27.62,-96.19
27.62,-96.15
27.62,-96.1
27.62,-96.06
27.62,-96.01
27.62,-95.97
27.62,-95.92
27.62,-95.88
27.62,-95.83
27.62,-95.78
27.62,-95.74
27.62,-95.7
27.62,-95.65
27.62,-95.61
27.62,-95.56
27.62,-95.52
27.62,-95.47
27.62,-95.43
27.62,-95.38
27.62,-95.34
27.62,-95.29
27.62,-95.25
27.62,-95.2
27.62,-95.16
27.62,-95.11
27.62,-95.06
27.62,-95.02
27.62,-94.98
27.62,-94.93
27.62,-94.89
27.62,-94.84
27.62,-94.8
27.62,-94.75
27.62,-94.71
27.62,-94.66
27.62,-94.62
27.62,-94.57
27.62,-94.53
27.62,-94.48
27.62,-94.44
27.62,-94.39
27.62,-94.34
27.62,-94.3
27.62,-94.25
27.62,-94.21
27.62,-94.17
27.62,-94.12
27.62,-94.08
27.62,-94.03
27.62,-93.98
27.62,-93.94
27.62,-93.9
27.62,-93.85
27.62,-93.81
27.62,-93.76
27.62,-93.72
27.62,-93.67
27.62,-93.62
27.62,-93.58
27.62,-93.53
27.62,-93.49
27.62,-93.45
27.62,-93.4
27.62,-93.36
27.62,-93.31
27.62,-93.27
27.62,-93.22
27.62,-93.18
27.62,-93.13
27.62,-93.09
27.62,-93.04
27.62,-93.0
27.62,-92.95
27.62,-92.91
27.62,-92.86
27.62,-92.81
27.62,-92.77
27.62,-92.73
27.62,-92.68
27.62,-92.64
27.62,-92.59
27.62,-92.55
27.62,-92.5
27.62,-92.46
27.62,-92.41
27.62,-92.37
27.62,-92.32
27.62,-92.28
27.62,-92.23
27.62,-92.19
27.62,-92.14
27.62,-92.09
27.62,-92.05
27.62,-92.01
27.62,-91.96
27.62,-91.92
27.62,-91.87
27.62,-91.83
27.62,-91.78
27.62,-91.73
27.62,-91.69
27.62,-91.65
27.62,-91.6
27.62,-91.56
27.62,-91.51
27.62,-91.47
27.62,-91.42
27.62,-91.38
27.62,-91.33
27.62,-91.28
27.62,-91.24
27.62,-91.2
27.62,-91.15
27.62,-91.11
27.62,-91.06
27.62,-91.02
27.62,-90.97
27.62,-90.93
27.62,-90.88
27.62,-90.84
27.62,-90.79
27.62,-90.75
27.62,-90.7
27.62,-90.66
27.62,-90.61
27.62,-90.56
27.62,-90.52
27.62,-90.48
27.62,-90.43
27.62,-90.39
27.62,-90.34
27.62,-90.3
27.62,-90.25
27.62,-90.21
27.62,-90.16
27.62,-90.12
27.62,-90.07
27.62,-90.03
27.62,-89.98
27.62,-89.94
27.62,-89.89
27.62,-89.84
27.62,-89.8
27.62,-89.76
27.62,-89.71
27.62,-89.67
27.62,-89.62
27.62,-89.58
27.62,-89.53
27.62,-89.48
27.62,-89.44
27.62,-89.4
27.62,-89.35
27.62,-89.31
27.62,-89.26
27.62,-89.22
27.62,-89.17
27.62,-89.12
27.62,-89.08
27.62,-89.03
27.62,-88.99
27.62,-88.95
27.62,-88.9
27.62,-88.86
27.62,-88.81
27.62,-88.77
27.62,-88.72
27.62,-88.68
27.62,-88.63
27.62,-88.59
27.62,-88.54
27.62,-88.5
27.62,-88.45
27.62,-88.41
27.62,-88.36
27.62,-88.31
27.62,-88.27
27.62,-88.23
27.62,-88.18
27.62,-88.14
27.62,-88.09
27.62,-88.05
27.62,-88.0
27.62,-87.96
27.62,-87.91
27.62,-87.87
27.62,-87.82
27.62,-87.78
27.62,-87.73
27.62,-87.69
27.62,-87.64
27.62,-87.59
27.62,-87.55
27.62,-87.51
27.62,-87.46
27.62,-87.42
27.62,-87.37
27.62,-87.33
27.62,-87.28
27.62,-87.23
27.62,-87.19
27.62,-87.15
27.62,-87.1
27.62,-87.06
27.62,-87.01
27.62,-86.97
27.62,-86.92
27.62,-86.88
27.62,-86.83
27.62,-86.78
27.62,-86.74
27.62,-86.7
27.62,-86.65
27.62,-86.61
27.62,-86.56
27.62,-86.52
27.62,-86.47
27.62,-86.43
27.62,-86.38
27.62,-86.34
27.62,-86.29
27.62,-86.25
27.62,-86.2
27.62,-86.16
27.62,-86.11
27.62,-86.06
27.62,-86.02
27.62,-85.98
27.62,-85.93
27.62,-85.89
27.62,-85.84
27.62,-85.8
27.67,-117.34
27.67,-117.3
27.67,-117.25
27.67,-117.2
27.67,-117.16
27.67,-117.12
27.67,-117.07
27.67,-117.03
27.67,-116.98
27.67,-116.94
27.67,-116.89
27.67,-116.84
27.67,-116.8
27.67,-116.76
27.67,-116.71
27.67,-116.67
27.67,-116.62
27.67,-116.58
27.67,-116.53
27.67,-116.48
27.67,-116.44
27.67,-116.4
27.67,-116.35
27.67,-116.31
27.67,-116.26
27.67,-116.22
27.67,-116.17
27.67,-116.12
27.67,-116.08
27.67,-116.03
27.67,-115.99
27.67,-115.95
27.67,-115.9
27.67,-115.86
27.67,-115.81
27.67,-115.77
27.67,-115.72
27.67,-115.67
27.67,-115.63
27.67,-115.59
27.67,-115.54
27.67,-115.5
27.67,-115.45
27.67,-115.41
27.67,-115.36
27.67,-115.31
27.67,-115.27
27.67,-115.23
27.67,-115.18
27.67,-115.14
27.67,-115.09
27.67,-115.05
27.67,-115.0
27.67,-114.95
27.67,-114.91
27.67,-114.87
27.67,-114.82
27.67,-114.78
27.67,-114.73
27.67,-114.69
27.67,-114.64
27.67,-114.59
27.67,-114.55
27.67,-114.51
27.67,-114.46
27.67,-114.42
27.67,-114.37
27.67,-114.33
27.67,-114.28
27.67,-114.23
27.67,-114.19
27.67,-114.15
27.67,-114.1
27.67,-114.06
27.67,-114.01
27.67,-113.97
27.67,-113.92
27.67,-113.88
27.67,-113.83
27.67,-113.78
27.67,-113.74
27.67,-113.7
27.67,-113.65
27.67,-113.61
27.67,-113.56
27.67,-113.52
27.67,-113.47
27.67,-113.42
27.67,-113.38
27.67,-113.34
27.67,-113.29
27.67,-113.25
27.67,-113.2
27.67,-113.16
27.67,-113.11
27.67,-113.06
27.67,-113.02
27.67,-112.98
27.67,-112.93
27.67,-112.89
27.67,-112.84
27.67,-112.8
27.67,-112.75
27.67,-112.7
27.67,-112.66
27.67,-112.62
27.67,-112.57
27.67,-112.53
27.67,-112.48
27.67,-112.44
27.67,-112.39
27.67,-112.34
27.67,-112.3
27.67,-112.26
27.67,-112.21
27.67,-112.17
27.67,-112.12
27.67,-112.08
27.67,-112.03
27.67,-111.98
27.67,-111.94
27.67,-111.9
27.67,-111.85
27.67,-111.81
27.67,-111.76
27.67,-111.72
27.67,-111.67
27.67,-111.62
27.67,-111.58
27.67,-111.53
27.67,-111.49
27.67,-111.45
27.67,-111.4
27.67,-111.36
27.67,-111.31
27.67,-111.27
27.67,-111.22
27.67,-111.17
27.67,-111.13
27.67,-111.09
27.67,-111.04
27.67,-111.0
27.67,-110.95
27.67,-110.91
27.67,-110.86
27.67,-110.81
27.67,-110.77
27.67,-110.73
27.67,-110.68
27.67,-110.64
27.67,-110.59
27.67,-110.55
27.67,-110.5
27.67,-110.45
27.67,-110.41
27.67,-110.37
27.67,-110.32
27.67,-110.28
27.67,-110.23
27.67,-110.19
27.67,-110.14
27.67,-110.09
27.67,-110.05
27.67,-110.01
27.67,-109.96
27.67,-109.92
27.67,-109.87
27.67,-109.83
27.67,-109.78
27.67,-109.73
27.67,-109.69
27.67,-109.65
27.67,-109.6
27.67,-109.56
27.67,-109.51
27.67,-109.47
27.67,-109.42
27.67,-109.38
27.67,-109.33
27.67,-109.28
27.67,-109.24
27.67,-109.2
27.67,-109.15
27.67,-109.11
27.67,-109.06
27.67,-109.02
27.67,-108.97
27.67,-108.93
27.67,-108.88
27.67,-108.84
27.67,-108.79
27.67,-108.75
27.67,-108.7
27.67,-108.66
27.67,-108.61
27.67,-108.56
27.67,-108.52
27.67,-108.48
27.67,-108.43
27.67,-108.39
27.67,-108.34
27.67,-108.3
27.67,-108.25
27.67,-108.2
27.67,-108.16
27.67,-108.12
27.67,-108.07
27.67,-108.03
27.67,-107.98
27.67,-107.94
27.67,-107.89
27.67,-107.84
27.67,-107.8
27.67,-107.76
27.67,-107.71
27.67,-107.67
27.67,-107.62
27.67,-107.58
27.67,-107.53
27.67,-107.48
27.67,-107.44
27.67,-107.4
27.67,-107.35
27.67,-107.31
27.67,-107.26
27.67,-107.22
27.67,-107.17
27.67,-107.12
27.67,-107.08
27.67,-107.03
27.67,-106.99
27.67,-106.95
27.67,-106.9
27.67,-106.86
27.67,-106.81
27.67,-106.77
27.67,-106.72
27.67,-106.68
27.67,-106.63
27.67,-106.59
27.67,-106.54
27.67,-106.5
27.67,-106.45
27.67,-106.41
27.67,-106.36
27.67,-106.31
27.67,-106.27
27.67,-106.23
27.67,-106.18
27.67,-106.14
27.67,-106.09
27.67,-106.05
27.67,-106.0
27.67,-105.95
27.67,-105.91
27.67,-105.87
27.67,-105.82
27.67,-105.78
27.67,-105.73
27.67,-105.69
27.67,-105.64
27.67,-105.59
27.67,-105.55
27.67,-105.51
27.67,-105.46
27.67,-105.42
27.67,-105.37
27.67,-105.33
27.67,-105.28
27.67,-105.23
27.67,-105.19
27.67,-105.15
27.67,-105.1
27.67,-105.06
27.67,-105.01
27.67,-104.97
27.67,-104.92
27.67,-104.88
27.67,-104.83
27.67,-104.78
27.67,-104.74
27.67,-104.7
27.67,-104.65
27.67,-104.61
27.67,-104.56
27.67,-104.52
27.67,-104.47
27.67,-104.43
27.67,-104.38
27.67,-104.34
27.67,-104.29
27.67,-104.25
27.67,-104.2
27.67,-104.16
27.67,-104.11
27.67,-104.06
27.67,-104.02
27.67,-103.98
27.67,-103.93
27.67,-103.89
27.67,-103.84
27.67,-103.8
27.67,-103.75
27.67,-103.7
27.67,-103.66
27.67,-103.62
27.67,-103.57
27.67,-103.53
27.67,-103.48
27.67,-103.44
27.67,-103.39
27.67,-103.34
27.67,-103.3
27.67,-103.26
27.67,-103.21
27.67,-103.17
27.67,-103.12
27.67,-103.08
27.67,-103.03
27.67,-102.98
27.67,-102.94
27.67,-102.9
27.67,-102.85
27.67,-102.81
27.67,-102.76
27.67,-102.72
27.67,-102.67
27.67,-102.62
27.67,-102.58
27.67,-102.53
27.67,-102.49
27.67,-102.45
27.67,-102.4
27.67,-102.36
27.67,-102.31
27.67,-102.27
27.67,-102.22
27.67,-102.18
27.67,-102.13
27.67,-102.09
27.67,-102.04
27.67,-102.0
27.67,-101.95
27.67,-101.91
27.67,-101.86
27.67,-101.81
27.67,-101.77
27.67,-101.73
27.67,-101.68
27.67,-101.64
27.67,-101.59
27.67,-101.55
27.67,-101.5
27.67,-101.45
27.67,-101.41
27.67,-101.37
27.67,-101.32
27.67,-101.28
27.67,-101.23
27.67,-101.19
27.67,-101.14
27.67,-101.09
27.67,-101.05
27.67,-101.0
27.67,-100.96
27.67,-100.92
27.67,-100.87
27.67,-100.83
27.67,-100.78
27.67,-100.73
27.67,-100.69
27.67,-100.65
27.67,-100.6
27.67,-100.56
27.67,-100.51
27.67,-100.47
27.67,-100.42
27.67,-100.38
27.67,-100.33
27.67,-100.28
27.67,-100.24
27.67,-100.2
27.67,-100.15
27.67,-100.11
27.67,-100.06
27.67,-100.02
27.67,-99.97
27.67,-99.93
27.67,-99.88
27.67,-99.84
27.67,-99.79
27.67,-99.75
27.67,-99.7
27.67,-99.66
27.67,-99.61
27.67,-99.56
27.67,-99.52
27.67,-99.48
27.67,-99.43
27.67,-99.39
27.67,-99.34
27.67,-99.3
27.67,-99.25
27.67,-99.21
27.67,-99.16
27.67,-99.12
27.67,-99.07
27.67,-99.03
27.67,-98.98
27.67,-98.94
27.67,-98.89
27.67,-98.84
27.67,-98.8
27.67,-98.75
27.67,-98.71
27.67,-98.67
27.67,-98.62
27.67,-98.58
27.67,-98.53
27.67,-98.48
27.67,-98.44
27.67,-98.4
27.67,-98.35
27.67,-98.31
27.67,-98.26
27.67,-98.22
27.67,-98.17
27.67,-98.12
27.67,-98.08
27.67,-98.03
27.67,-97.99
27.67,-97.95
27.67,-97.9
27.67,-97.86
27.67,-97.81
27.67,-97.77
27.67,-97.72
27.67,-97.68
27.67,-97.63
27.67,-97.59
27.67,-97.54
27.67,-97.5
27.67,-97.45
27.67,-97.41
27.67,-97.36
27.67,-97.31
27.67,-97.27
27.67,-97.23
27.67,-97.18
27.67,-97.14
27.67,-97.09
27.67,-97.05
27.67,-97.0
27.67,-96.96
27.67,-96.91
27.67,-96.87
27.67,-96.82
27.67,-96.78
27.67,-96.73
27.67,-96.69
27.67,-96.64
27.67,-96.59
27.67,-96.55
27.67,-96.5
27.67,-96.46
27.67,-96.42
27.67,-96.37
27.67,-96.33
27.67,-96.28
27.67,-96.23
27.67,-96.19
27.67,-96.15
27.67,-96.1
27.67,-96.06
27.67,-96.01
27.67,-95.97
27.67,-95.92
27.67,-95.88
27.67,-95.83
27.67,-95.78
27.67,-95.74
27.67,-95.7
27.67,-95.65
27.67,-95.61
27.67,-95.56
27.67,-95.52
27.67,-95.47
27.67,-95.43
27.67,-95.38
27.67,-95.34
27.67,-95.29
27.67,-95.25
27.67,-95.2
27.67,-95.16
27.67,-95.11
27.67,-95.06
27.67,-95.02
27.67,-94.98
27.67,-94.93
27.67,-94.89
27.67,-94.84
27.67,-94.8
27.67,-94.75
27.67,-94.71
27.67,-94.66
27.67,-94.62
27.67,-94.57
27.67,-94.53
27.67,-94.48
27.67,-94.44
27.67,-94.39
27.67,-94.34
27.67,-94.3
27.67,-94.25
27.67,-94.21
27.67,-94.17
27.67,-94.12
27.67,-94.08
27.67,-94.03
27.67,-93.98
27.67,-93.94
27.67,-93.9
27.67,-93.85
27.67,-93.81
27.67,-93.76
27.67,-93.72
27.67,-93.67
27.67,-93.62
27.67,-93.58
27.67,-93.53
27.67,-93.49
27.67,-93.45
27.67,-93.4
27.67,-93.36
27.67,-93.31
27.67,-93.27
27.67,-93.22
27.67,-93.18
27.67,-93.13
27.67,-93.09
27.67,-93.04
27.67,-93.0
27.67,-92.95
27.67,-92.91
27.67,-92.86
27.67,-92.81
27.67,-92.77
27.67,-92.73
27.67,-92.68
27.67,-92.64
27.67,-92.59
27.67,-92.55
27.67,-92.5
27.67,-92.46
27.67,-92.41
27.67,-92.37
27.67,-92.32
27.67,-92.28
27.67,-92.23
27.67,-92.19
27.67,-92.14
27.67,-92.09
27.67,-92.05
27.67,-92.01
27.67,-91.96
27.67,-91.92
27.67,-91.87
27.67,-91.83
27.67,-91.78
27.67,-91.73
27.67,-91.69
27.67,-91.65
27.67,-91.6
27.67,-91.56
27.67,-91.51
27.67,-91.47
27.67,-91.42
27.67,-91.38
27.67,-91.33
27.67,-91.28
27.67,-91.24
27.67,-91.2
27.67,-91.15
27.67,-91.11
27.67,-91.06
27.67,-91.02
27.67,-90.97
27.67,-90.93
27.67,-90.88
27.67,-90.84
27.67,-90.79
27.67,-90.75
27.67,-90.7
27.67,-90.66
27.67,-90.61
27.67,-90.56
27.67,-90.52
27.67,-90.48
27.67,-90.43
27.67,-90.39
27.67,-90.34
27.67,-90.3
27.67,-90.25
27.67,-90.21
27.67,-90.16
27.67,-90.12
27.67,-90.07
27.67,-90.03
27.67,-89.98
27.67,-89.94
27.67,-89.89
27.67,-89.84
27.67,-89.8
27.67,-89.76
27.67,-89.71
27.67,-89.67
27.67,-89.62
27.67,-89.58
27.67,-89.53
27.67,-89.48
27.67,-89.44
27.67,-89.4
27.67,-89.35
27.67,-89.31
27.67,-89.26
27.67,-89.22
27.67,-89.17
27.67,-89.12
27.67,-89.08
27.67,-89.03
27.67,-88.99
27.67,-88.95
27.67,-88.9
27.67,-88.86
27.67,-88.81
27.67,-88.77
27.67,-88.72
27.67,-88.68
27.67,-88.63
27.67,-88.59
27.67,-88.54
27.67,-88.5
27.67,-88.45
27.67,-88.41
27.67,-88.36
27.67,-88.31
27.67,-88.27
27.67,-88.23
27.67,-88.18
27.67,-88.14
27.67,-88.09
27.67,-88.05
27.67,-88.0
27.67,-87.96
27.67,-87.91
27.67,-87.87
27.67,-87.82
27.67,-87.78
27.67,-87.73
27.67,-87.69
27.67,-87.64
27.67,-87.59
27.67,-87.55
27.67,-87.51
27.67,-87.46
27.67,-87.42
27.67,-87.37
27.67,-87.33
27.67,-87.28
27.67,-87.23
27.67,-87.19
27.67,-87.15
27.67,-87.1
27.67,-87.06
27.67,-87.01
27.67,-86.97
27.67,-86.92
27.67,-86.88
27.67,-86.83
27.67,-86.78
27.67,-86.74
27.67,-86.7
27.67,-86.65
27.67,-86.61
27.67,-86.56
27.67,-86.52
27.67,-86.47
27.67,-86.43
27.67,-86.38
27.67,-86.34
27.67,-86.29
27.67,-86.25
27.67,-86.2
27.67,-86.16
27.67,-86.11
27.67,-86.06
27.67,-86.02
27.67,-85.98
27.67,-85.93
27.67,-85.89
27.67,-85.84
27.67,-85.8
27.71,-117.34
27.71,-117.3
27.71,-117.25
27.71,-117.2
27.71,-117.16
27.71,-117.12
27.71,-117.07
27.71,-117.03
27.71,-116.98
27.71,-116.94
27.71,-116.89
27.71,-116.84
27.71,-116.8
27.71,-116.76
27.71,-116.71
27.71,-116.67
27.71,-116.62
27.71,-116.58
27.71,-116.53
27.71,-116.48
27.71,-116.44
27.71,-116.4
27.71,-116.35
27.71,-116.31
27.71,-116.26
27.71,-116.22
27.71,-116.17
27.71,-116.12
27.71,-116.08
27.71,-116.03
27.71,-115.99
27.71,-115.95
27.71,-115.9
27.71,-115.86
27.71,-115.81
27.71,-115.77
27.71,-115.72
27.71,-115.67
27.71,-115.63
27.71,-115.59
27.71,-115.54
27.71,-115.5
27.71,-115.45
27.71,-115.41
27.71,-115.36
27.71,-115.31
27.71,-115.27
27.71,-115.23
27.71,-115.18
